activity_id,rep_id,doctor_id,product_id,meeting_date,calls,visits,samples_distributed,meeting_type,engagement_score
C05922,R061,D0483,P002,2025-02-19,2,2,1,In-person,0.794
C05923,R014,D0412,P004,2025-02-07,2,1,6,In-person,0.906
C05924,R052,D0200,P008,2025-02-07,4,2,3,Virtual,1.215
C05925,R066,D0405,P007,2025-02-06,1,1,1,Clinic Camp,0.801
C05926,R022,D0802,P008,2025-02-25,1,2,2,Virtual,0.938
C05927,R032,D0265,P006,2025-02-25,4,1,5,Clinic Camp,0.906
C05928,R064,D0372,P005,2025-02-23,1,1,2,In-person,0.731
C05929,R032,D0300,P002,2025-02-01,1,1,4,Clinic Camp,0.766
C05930,R049,D0259,P002,2025-02-08,4,1,3,In-person,1.088
C05931,R012,D0589,P005,2025-02-25,3,2,6,Virtual,1.121
C05932,R070,D0301,P004,2025-02-16,2,2,0,In-person,0.857
C05933,R036,D0539,P007,2025-02-02,2,2,4,In-person,0.759
C05934,R026,D0003,P001,2025-02-07,3,2,2,In-person,0.883
C05935,R021,D0503,P008,2025-02-24,4,1,5,Virtual,1.061
C05936,R038,D0109,P002,2025-02-25,2,2,6,Virtual,0.952
C05937,R006,D0338,P004,2025-02-12,1,1,2,In-person,0.737
C05938,R062,D0752,P003,2025-02-05,1,2,6,Clinic Camp,0.957
C05939,R060,D0282,P008,2025-02-03,4,2,4,In-person,1.173
C05940,R072,D0523,P006,2025-02-07,4,2,0,In-person,0.948
C05941,R005,D0290,P001,2025-02-23,4,2,5,In-person,1.147
C05942,R033,D0811,P007,2025-02-24,3,2,3,Clinic Camp,1.123
C05943,R041,D0788,P006,2025-02-08,1,1,6,In-person,0.932
C05944,R004,D0728,P001,2025-02-28,1,1,3,Clinic Camp,0.722
C05945,R013,D0270,P007,2025-02-25,1,1,1,Virtual,0.752
C05946,R048,D0289,P001,2025-02-28,2,1,1,Clinic Camp,0.858
C05947,R044,D0596,P004,2025-02-22,4,1,0,In-person,0.922
C05948,R044,D0688,P002,2025-02-17,3,1,4,Clinic Camp,0.902
C05949,R043,D0449,P001,2025-02-28,2,1,6,Clinic Camp,0.75
C05950,R029,D0718,P005,2025-02-20,3,2,4,In-person,0.943
C05951,R033,D0791,P006,2025-02-24,4,2,4,Virtual,1.026
C05952,R066,D0595,P004,2025-02-12,2,2,0,In-person,0.769
C05953,R002,D0326,P003,2025-02-07,4,2,0,In-person,1.019
C05954,R068,D0321,P005,2025-02-17,1,2,3,In-person,0.923
C05955,R046,D0392,P002,2025-02-12,2,1,3,In-person,0.8
C05956,R035,D0530,P001,2025-02-10,1,2,2,In-person,0.66
C05957,R028,D0680,P002,2025-02-20,1,2,6,In-person,0.899
C05958,R039,D0208,P001,2025-02-18,1,1,2,In-person,0.768
C05959,R051,D0159,P007,2025-02-09,2,1,6,In-person,0.905
C05960,R027,D0217,P005,2025-02-07,3,1,1,In-person,0.81
C05961,R001,D0553,P002,2025-02-16,3,1,2,In-person,0.79
C05962,R049,D0157,P005,2025-02-10,2,1,2,In-person,0.887
C05963,R016,D0372,P004,2025-02-07,2,2,5,In-person,0.988
C05964,R072,D0178,P001,2025-02-07,1,1,2,Virtual,0.692
C05965,R069,D0832,P008,2025-02-19,3,2,3,In-person,0.874
C05966,R049,D0488,P008,2025-02-12,4,2,0,In-person,1.028
C05967,R017,D0606,P007,2025-02-10,3,2,2,In-person,0.904
C05968,R034,D0362,P007,2025-02-04,4,1,1,Clinic Camp,0.969
C05969,R024,D0026,P005,2025-02-02,4,1,5,In-person,1.023
C05970,R047,D0224,P007,2025-02-20,4,1,5,In-person,1.176
C05971,R037,D0700,P005,2025-02-28,1,1,1,In-person,0.722
C05972,R065,D0470,P002,2025-02-10,1,2,6,Clinic Camp,1.068
C05973,R055,D0588,P002,2025-02-24,2,2,2,In-person,0.913
C05974,R012,D0745,P007,2025-02-17,1,1,5,In-person,0.747
C05975,R015,D0415,P004,2025-02-09,1,1,1,In-person,0.644
C05976,R020,D0556,P006,2025-02-16,1,2,6,Clinic Camp,0.838
C05977,R034,D0122,P002,2025-02-04,1,2,0,In-person,0.834
C05978,R008,D0257,P004,2025-02-10,2,2,2,In-person,0.916
C05979,R025,D0094,P001,2025-02-21,2,2,2,In-person,0.759
C05980,R055,D0349,P002,2025-02-24,4,1,1,In-person,1.02
C05981,R060,D0589,P001,2025-02-07,4,1,6,In-person,1.146
C05982,R024,D0726,P002,2025-02-26,1,1,2,Virtual,0.598
C05983,R002,D0333,P005,2025-02-17,2,2,2,Clinic Camp,0.987
C05984,R003,D0594,P001,2025-02-07,3,2,0,Virtual,1.075
C05985,R016,D0711,P002,2025-02-22,2,2,4,In-person,0.798
C05986,R044,D0636,P006,2025-02-25,2,2,1,In-person,0.851
C05987,R040,D0331,P002,2025-02-08,3,2,1,In-person,0.89
C05988,R024,D0180,P005,2025-02-03,2,1,6,Clinic Camp,0.966
C05989,R031,D0547,P007,2025-02-08,3,1,6,In-person,0.925
C05990,R066,D0229,P007,2025-02-22,1,1,0,In-person,0.674
C05991,R040,D0331,P001,2025-02-02,2,2,4,In-person,0.976
C05992,R026,D0582,P002,2025-02-09,2,1,5,In-person,0.995
C05993,R028,D0445,P006,2025-02-09,2,1,6,In-person,0.883
C05994,R019,D0175,P003,2025-02-01,2,1,1,In-person,0.76
C05995,R048,D0050,P004,2025-02-17,2,1,2,Clinic Camp,0.793
C05996,R050,D0721,P004,2025-02-23,4,1,1,In-person,0.991
C05997,R063,D0302,P005,2025-02-05,1,2,3,In-person,0.747
C05998,R005,D0598,P004,2025-02-25,4,1,4,Virtual,0.991
C05999,R013,D0087,P001,2025-02-27,2,2,1,In-person,0.813
C06000,R049,D0263,P001,2025-02-25,3,1,0,Clinic Camp,0.754
C06001,R038,D0487,P001,2025-02-21,1,1,0,In-person,0.554
C06002,R017,D0083,P003,2025-02-13,4,1,1,In-person,0.897
C06003,R048,D0289,P007,2025-02-06,3,2,4,In-person,1.098
C06004,R059,D0600,P008,2025-02-26,4,1,1,In-person,0.779
C06005,R015,D0585,P004,2025-02-15,4,2,5,In-person,1.143
C06006,R007,D0391,P001,2025-02-13,4,1,4,In-person,0.94
C06007,R020,D0193,P001,2025-02-11,2,2,1,In-person,0.803
C06008,R010,D0038,P007,2025-02-07,2,1,6,In-person,0.916
C06009,R011,D0507,P003,2025-02-11,1,1,4,In-person,0.887
C06010,R043,D0586,P008,2025-02-23,3,2,6,In-person,1.168
C06011,R063,D0474,P005,2025-02-16,4,1,4,In-person,1.015
C06012,R043,D0345,P008,2025-02-12,3,2,4,In-person,1.006
C06013,R009,D0035,P002,2025-02-04,3,2,3,In-person,1.025
C06014,R058,D0122,P007,2025-02-12,2,1,4,In-person,1.05
C06015,R035,D0037,P005,2025-02-07,3,2,5,In-person,1.007
C06016,R040,D0422,P004,2025-02-12,2,1,6,In-person,0.979
C06017,R006,D0254,P005,2025-02-05,4,1,4,In-person,0.945
C06018,R061,D0030,P003,2025-02-27,3,2,5,In-person,0.964
C06019,R020,D0596,P005,2025-02-05,3,1,6,In-person,1.1
C06020,R046,D0262,P007,2025-02-04,3,1,4,In-person,0.922
C06021,R066,D0753,P007,2025-02-19,3,2,5,In-person,1.048
C06022,R047,D0327,P008,2025-02-10,2,2,1,In-person,0.932
C06023,R023,D0055,P004,2025-02-28,2,2,6,In-person,0.907
C06024,R013,D0604,P007,2025-02-12,2,1,6,Virtual,0.853
C06025,R067,D0631,P008,2025-02-19,4,2,2,Virtual,0.995
C06026,R059,D0785,P001,2025-02-24,1,1,6,In-person,0.845
C06027,R046,D0577,P004,2025-02-28,3,2,5,Clinic Camp,1.059
C06028,R004,D0285,P006,2025-02-23,4,1,1,In-person,0.89
C06029,R033,D0632,P004,2025-02-17,1,2,6,Clinic Camp,1.07
C06030,R005,D0731,P001,2025-02-23,3,2,4,Clinic Camp,1.01
C06031,R062,D0468,P006,2025-02-08,3,2,1,In-person,0.966
C06032,R050,D0721,P004,2025-02-25,2,2,0,In-person,0.977
C06033,R054,D0820,P005,2025-02-25,1,2,3,Clinic Camp,0.784
C06034,R041,D0606,P001,2025-02-11,3,1,3,Clinic Camp,0.862
C06035,R019,D0449,P001,2025-02-02,3,2,6,In-person,1.071
C06036,R070,D0418,P005,2025-02-20,4,1,3,In-person,0.856
C06037,R002,D0762,P008,2025-02-03,1,1,2,In-person,0.727
C06038,R038,D0752,P006,2025-02-01,4,2,2,Clinic Camp,1.21
C06039,R040,D0331,P008,2025-02-27,3,1,3,Clinic Camp,1.05
C06040,R017,D0018,P007,2025-02-16,2,2,1,In-person,0.96
C06041,R018,D0644,P003,2025-02-19,2,1,5,In-person,0.965
C06042,R067,D0172,P001,2025-02-25,4,1,0,In-person,0.959
C06043,R051,D0825,P005,2025-02-27,3,2,5,In-person,0.995
C06044,R021,D0008,P005,2025-02-27,3,2,1,In-person,1.089
C06045,R037,D0761,P007,2025-02-04,3,1,1,In-person,0.792
C06046,R003,D0619,P005,2025-02-10,2,2,6,In-person,1.055
C06047,R025,D0263,P008,2025-02-22,2,1,2,Clinic Camp,0.775
C06048,R008,D0127,P007,2025-02-01,4,1,4,In-person,0.956
C06049,R022,D0655,P005,2025-03-08,2,2,2,In-person,0.949
C06050,R071,D0077,P005,2025-03-16,1,2,6,In-person,1.071
C06051,R072,D0057,P001,2025-03-11,2,2,1,In-person,1.002
C06052,R064,D0674,P007,2025-03-06,1,1,3,In-person,0.791
C06053,R068,D0638,P006,2025-03-28,3,2,0,In-person,0.945
C06054,R042,D0092,P008,2025-03-14,3,1,3,In-person,0.967
C06055,R055,D0391,P001,2025-03-13,4,2,5,Clinic Camp,1.209
C06056,R068,D0636,P002,2025-03-21,3,2,3,Clinic Camp,0.853
C06057,R043,D0562,P006,2025-03-21,2,1,5,In-person,0.86
C06058,R063,D0235,P004,2025-03-16,3,2,5,In-person,0.946
C06059,R015,D0332,P005,2025-03-28,3,1,6,In-person,0.941
C06060,R012,D0118,P004,2025-03-10,3,1,6,In-person,0.857
C06061,R001,D0002,P006,2025-03-27,4,2,6,In-person,0.974
C06062,R029,D0833,P006,2025-03-27,1,2,3,Clinic Camp,0.748
C06063,R016,D0309,P002,2025-03-01,3,2,6,In-person,1.004
C06064,R006,D0812,P007,2025-03-24,4,1,4,In-person,1.039
C06065,R068,D0086,P004,2025-03-05,2,1,0,In-person,0.715
C06066,R048,D0738,P005,2025-03-16,2,2,0,In-person,0.801
C06067,R032,D0433,P005,2025-03-29,2,1,2,In-person,0.848
C06068,R072,D0612,P006,2025-03-07,2,2,3,In-person,0.947
C06069,R072,D0620,P003,2025-03-18,4,1,0,In-person,1.056
C06070,R071,D0284,P001,2025-03-25,2,1,4,In-person,0.927
C06071,R065,D0606,P002,2025-03-15,2,2,4,Virtual,0.86
C06072,R064,D0360,P008,2025-03-03,3,2,4,In-person,0.958
C06073,R014,D0653,P002,2025-03-03,2,1,6,In-person,0.948
C06074,R052,D0783,P002,2025-03-17,3,2,2,Virtual,0.905
C06075,R024,D0612,P007,2025-03-01,3,1,0,Clinic Camp,0.824
C06076,R021,D0548,P002,2025-03-01,1,2,6,In-person,0.771
C06077,R043,D0334,P004,2025-03-30,1,1,3,In-person,0.659
C06078,R058,D0069,P003,2025-03-17,1,1,4,Clinic Camp,0.883
C06079,R027,D0527,P006,2025-03-15,3,2,3,In-person,1.007
C06080,R042,D0092,P005,2025-03-04,4,1,3,In-person,0.924
C06081,R003,D0527,P005,2025-03-25,4,2,1,Clinic Camp,0.989
C06082,R010,D0707,P005,2025-03-16,3,1,3,In-person,1.041
C06083,R054,D0095,P007,2025-03-07,4,1,5,In-person,0.957
C06084,R057,D0811,P005,2025-03-24,4,1,0,Clinic Camp,0.958
C06085,R006,D0587,P005,2025-03-08,3,1,2,Virtual,0.956
C06086,R040,D0065,P008,2025-03-16,2,1,6,Virtual,1.004
C06087,R040,D0581,P001,2025-03-18,4,1,2,In-person,0.888
C06088,R007,D0010,P007,2025-03-09,3,1,1,In-person,0.756
C06089,R008,D0517,P002,2025-03-28,4,2,6,In-person,1.03
C06090,R069,D0386,P003,2025-03-22,1,1,0,In-person,0.768
C06091,R057,D0706,P001,2025-03-09,4,1,1,Clinic Camp,1.097
C06092,R060,D0318,P005,2025-03-05,2,2,3,In-person,0.985
C06093,R002,D0151,P007,2025-03-11,4,2,2,In-person,0.993
C06094,R052,D0291,P004,2025-03-15,2,2,2,In-person,1.001
C06095,R066,D0595,P006,2025-03-18,4,1,5,Clinic Camp,0.972
C06096,R066,D0753,P004,2025-03-13,3,1,3,In-person,0.837
C06097,R050,D0201,P007,2025-03-02,1,2,3,In-person,0.827
C06098,R030,D0256,P008,2025-03-21,1,1,4,In-person,0.736
C06099,R027,D0716,P006,2025-03-12,1,1,4,Virtual,0.726
C06100,R045,D0234,P003,2025-03-11,2,1,4,Virtual,0.95
C06101,R031,D0292,P007,2025-03-18,1,2,3,In-person,0.813
C06102,R040,D0709,P001,2025-03-26,3,2,3,Clinic Camp,0.867
C06103,R063,D0377,P008,2025-03-01,3,2,1,In-person,1.005
C06104,R056,D0502,P007,2025-03-30,3,2,2,In-person,0.9
C06105,R019,D0446,P006,2025-03-20,4,1,1,In-person,0.864
C06106,R042,D0417,P005,2025-03-17,4,1,0,Clinic Camp,0.976
C06107,R054,D0242,P003,2025-03-02,4,1,5,In-person,0.952
C06108,R063,D0576,P004,2025-03-23,3,1,5,Clinic Camp,0.904
C06109,R002,D0303,P001,2025-03-23,4,1,1,In-person,0.941
C06110,R046,D0441,P003,2025-03-18,4,2,3,Clinic Camp,1.041
C06111,R054,D0167,P005,2025-03-25,4,2,6,In-person,1.084
C06112,R045,D0007,P003,2025-03-26,2,1,3,In-person,0.647
C06113,R037,D0398,P007,2025-03-27,3,2,0,In-person,0.926
C06114,R049,D0094,P007,2025-03-11,4,1,4,In-person,1.121
C06115,R027,D0803,P005,2025-03-21,2,2,6,In-person,1.028
C06116,R046,D0821,P003,2025-03-02,3,2,1,In-person,0.928
C06117,R034,D0216,P003,2025-03-18,3,2,6,In-person,1.086
C06118,R026,D0239,P005,2025-03-05,1,2,5,In-person,0.94
C06119,R030,D0532,P006,2025-03-10,1,1,0,Virtual,0.643
C06120,R055,D0232,P002,2025-03-21,3,2,6,In-person,1.149
C06121,R028,D0680,P004,2025-03-14,4,1,4,Clinic Camp,1.005
C06122,R025,D0089,P004,2025-03-27,3,1,1,In-person,0.843
C06123,R060,D0370,P003,2025-03-03,3,2,5,In-person,1.157
C06124,R056,D0212,P002,2025-03-31,1,2,5,In-person,0.725
C06125,R013,D0686,P007,2025-03-22,1,1,4,Virtual,0.688
C06126,R019,D0081,P004,2025-03-14,3,1,6,In-person,1.009
C06127,R046,D0392,P005,2025-03-01,3,1,6,In-person,1.012
C06128,R064,D0709,P001,2025-03-02,1,1,2,Clinic Camp,0.878
C06129,R033,D0380,P003,2025-03-13,3,1,0,In-person,0.67
C06130,R058,D0111,P002,2025-03-18,1,1,5,In-person,0.869
C06131,R060,D0149,P003,2025-03-16,4,1,6,In-person,0.928
C06132,R044,D0596,P007,2025-03-10,1,2,2,Clinic Camp,0.87
C06133,R042,D0074,P005,2025-03-21,4,2,3,Virtual,1.059
C06134,R005,D0290,P008,2025-03-20,1,2,3,In-person,0.922
C06135,R067,D0526,P004,2025-03-11,2,1,2,In-person,0.797
C06136,R046,D0301,P007,2025-03-11,4,2,3,Clinic Camp,1.145
C06137,R045,D0727,P002,2025-03-14,4,1,3,In-person,0.908
C06138,R072,D0523,P007,2025-03-24,2,2,6,In-person,0.971
C06139,R048,D0097,P005,2025-03-19,1,1,2,Virtual,0.761
C06140,R016,D0709,P001,2025-03-04,1,1,1,In-person,0.862
C06141,R033,D0835,P006,2025-03-29,2,1,3,In-person,0.901
C06142,R068,D0315,P004,2025-03-07,3,1,0,In-person,0.866
C06143,R018,D0253,P001,2025-03-21,2,1,1,In-person,0.849
C06144,R069,D0283,P007,2025-03-01,4,2,4,In-person,1.169
C06145,R034,D0271,P005,2025-03-08,4,1,5,Clinic Camp,1.04
C06146,R020,D0509,P005,2025-03-18,2,2,0,In-person,0.788
C06147,R035,D0770,P005,2025-03-27,4,1,2,Clinic Camp,1.006
C06148,R061,D0489,P001,2025-03-18,2,1,1,In-person,0.796
C06149,R010,D0724,P003,2025-03-02,1,1,3,In-person,0.736
C06150,R022,D0262,P006,2025-03-30,4,1,4,In-person,0.929
C06151,R015,D0387,P003,2025-03-09,3,2,6,In-person,1.094
C06152,R025,D0089,P008,2025-03-12,2,1,6,In-person,0.929
C06153,R015,D0196,P003,2025-03-04,4,2,6,Virtual,1.042
C06154,R030,D0559,P004,2025-03-22,4,2,2,Clinic Camp,0.958
C06155,R005,D0146,P004,2025-03-14,4,2,5,Virtual,1.251
C06156,R035,D0826,P001,2025-03-07,4,2,2,In-person,1.115
C06157,R021,D0215,P007,2025-03-20,2,1,0,In-person,0.787
C06158,R061,D0075,P002,2025-03-07,3,2,6,Virtual,1.096
C06159,R004,D0599,P004,2025-03-17,1,1,6,In-person,0.781
C06160,R051,D0088,P008,2025-03-21,3,2,1,In-person,0.944
C06161,R018,D0244,P008,2025-03-26,2,2,1,In-person,0.89
C06162,R049,D0133,P002,2025-03-22,4,1,6,Virtual,1.105
C06163,R016,D0545,P004,2025-03-18,4,1,3,Clinic Camp,0.861
C06164,R027,D0714,P005,2025-03-02,2,1,5,Virtual,0.788
C06165,R018,D0135,P006,2025-03-08,2,1,6,In-person,0.79
C06166,R048,D0348,P003,2025-03-18,1,1,3,Clinic Camp,0.832
C06167,R065,D0462,P005,2025-03-17,3,1,0,In-person,0.842
C06168,R050,D0664,P007,2025-03-17,2,2,4,In-person,0.869
C06169,R030,D0256,P007,2025-03-23,4,1,0,Virtual,0.902
C06170,R052,D0363,P007,2025-03-29,4,2,4,In-person,1.031
C06171,R050,D0375,P008,2025-03-16,2,2,4,In-person,0.827
C06172,R062,D0014,P007,2025-03-05,3,2,3,In-person,1.095
C06173,R053,D0550,P005,2025-03-14,3,2,3,Virtual,0.982
C06174,R039,D0474,P008,2025-03-08,4,1,6,In-person,1.131
C06175,R043,D0799,P004,2025-03-17,4,1,2,In-person,0.84
C06176,R009,D0424,P006,2025-03-19,2,1,5,Clinic Camp,0.91
C06177,R042,D0694,P008,2025-03-17,2,1,5,In-person,0.755
C06178,R063,D0235,P001,2025-03-19,3,2,6,Virtual,1.244
C06179,R021,D0518,P008,2025-03-10,2,1,6,In-person,0.75
C06180,R022,D0796,P007,2025-03-06,1,1,4,In-person,0.926
C06181,R020,D0273,P008,2025-03-27,2,1,6,In-person,0.886
C06182,R051,D0565,P007,2025-03-13,2,1,4,In-person,0.837
C06183,R049,D0793,P002,2025-03-07,3,2,0,In-person,0.987
C06184,R018,D0408,P003,2025-03-31,3,2,0,Clinic Camp,0.865
C06185,R064,D0746,P001,2025-03-02,1,2,4,Clinic Camp,0.935
C06186,R034,D0271,P005,2025-03-11,1,1,3,Clinic Camp,0.833
C06187,R070,D0796,P004,2025-03-23,1,1,6,In-person,0.819
C06188,R010,D0426,P004,2025-03-13,4,1,3,Clinic Camp,0.994
C06189,R071,D0364,P006,2025-03-27,2,1,1,In-person,0.952
C06190,R003,D0177,P007,2025-03-12,3,1,5,Clinic Camp,0.992
C06191,R038,D0110,P001,2025-03-20,3,2,3,In-person,0.931
C06192,R062,D0247,P008,2025-03-14,2,2,6,Clinic Camp,1.038
C06193,R007,D0661,P003,2025-03-15,4,1,0,Clinic Camp,0.877
C06194,R036,D0370,P007,2025-03-16,1,2,0,Virtual,0.741
C06195,R030,D0339,P005,2025-03-31,3,2,0,In-person,0.981
C06196,R017,D0462,P004,2025-03-24,2,2,6,In-person,0.897
C06197,R028,D0285,P002,2025-03-12,4,2,0,In-person,1.014
C06198,R061,D0686,P002,2025-03-13,1,2,4,In-person,0.926
C06199,R067,D0345,P006,2025-03-13,4,1,4,In-person,1.145
C06200,R070,D0411,P003,2025-03-23,4,1,6,In-person,1.079
C06201,R009,D0510,P002,2025-03-19,3,2,4,In-person,0.894
C06202,R032,D0537,P001,2025-03-17,2,2,0,In-person,0.765
C06203,R049,D0294,P007,2025-03-14,3,1,0,Clinic Camp,0.988
C06204,R023,D0039,P004,2025-03-13,1,2,0,Virtual,0.749
C06205,R052,D0557,P003,2025-03-18,1,1,4,In-person,0.661
C06206,R048,D0467,P003,2025-03-26,3,1,3,In-person,0.824
C06207,R064,D0534,P005,2025-03-30,2,2,0,In-person,0.934
C06208,R041,D0486,P004,2025-03-02,2,1,0,Clinic Camp,0.789
C06209,R011,D0485,P005,2025-03-08,2,2,1,In-person,0.94
C06210,R008,D0817,P003,2025-03-22,3,1,3,Virtual,0.901
C06211,R068,D0086,P003,2025-03-05,3,1,6,In-person,0.87
C06212,R020,D0099,P007,2025-03-19,3,2,5,In-person,0.887
C06213,R017,D0788,P004,2025-03-14,4,2,3,Virtual,0.997
C06214,R001,D0792,P008,2025-03-06,4,1,2,In-person,0.966
C06215,R041,D0452,P007,2025-03-16,2,1,5,In-person,0.775
C06216,R033,D0495,P006,2025-03-16,1,2,6,In-person,0.987
C06217,R029,D0421,P005,2025-03-23,1,2,2,In-person,0.756
C06218,R070,D0848,P007,2025-03-26,3,1,3,In-person,0.772
C06219,R047,D0340,P001,2025-03-30,4,2,0,In-person,1.01
C06220,R070,D0637,P004,2025-03-14,2,1,0,Clinic Camp,0.841
C06221,R039,D0235,P006,2025-03-22,4,2,6,Virtual,1.237
C06222,R001,D0299,P001,2025-03-25,2,2,1,Virtual,0.759
C06223,R041,D0531,P002,2025-03-31,4,1,1,In-person,1.052
C06224,R053,D0382,P001,2025-03-21,2,1,2,In-person,0.831
C06225,R017,D0018,P004,2025-03-08,1,1,2,In-person,0.696
C06226,R004,D0169,P005,2025-03-11,3,2,1,In-person,1.012
C06227,R063,D0764,P004,2025-03-07,3,2,4,In-person,1.12
C06228,R072,D0312,P001,2025-03-07,2,1,4,Virtual,0.718
C06229,R053,D0090,P004,2025-03-10,2,1,4,In-person,0.818
C06230,R045,D0801,P008,2025-03-16,3,2,6,In-person,1.004
C06231,R019,D0799,P001,2025-03-25,3,2,6,In-person,1.098
C06232,R028,D0356,P007,2025-03-10,1,1,1,In-person,0.845
C06233,R034,D0426,P003,2025-03-06,3,1,6,Virtual,0.964
C06234,R013,D0660,P001,2025-03-04,2,2,4,Virtual,0.919
C06235,R062,D0022,P001,2025-03-07,4,1,1,In-person,0.974
C06236,R034,D0197,P001,2025-03-14,2,2,2,In-person,0.887
C06237,R060,D0506,P004,2025-03-13,1,1,1,In-person,0.554
C06238,R047,D0447,P004,2025-03-13,1,1,5,In-person,0.841
C06239,R067,D0220,P005,2025-03-10,4,2,4,In-person,1.161
C06240,R059,D0028,P001,2025-03-15,3,1,5,Clinic Camp,1.026
C06241,R017,D0788,P006,2025-03-21,1,1,1,In-person,0.636
C06242,R045,D0499,P006,2025-03-02,3,1,3,Virtual,0.953
C06243,R001,D0666,P001,2025-03-28,1,1,3,In-person,0.887
C06244,R044,D0443,P006,2025-03-10,4,1,4,In-person,1.194
C06245,R059,D0485,P001,2025-03-05,4,2,2,Clinic Camp,1.084
C06246,R024,D0385,P004,2025-03-06,4,2,0,In-person,1.089
C06247,R038,D0381,P006,2025-03-17,2,1,6,In-person,0.809
C06248,R053,D0647,P007,2025-03-17,1,2,2,In-person,0.746
C06249,R011,D0845,P005,2025-03-03,2,2,6,Clinic Camp,1.057
C06250,R020,D0684,P004,2025-03-16,3,1,2,In-person,0.723
C06251,R013,D0601,P007,2025-03-07,2,1,1,In-person,0.81
C06252,R015,D0004,P002,2025-03-29,2,2,3,In-person,1.038
C06253,R010,D0362,P002,2025-03-10,1,2,0,In-person,0.857
C06254,R060,D0813,P004,2025-03-31,3,2,3,In-person,1.05
C06255,R049,D0346,P001,2025-03-18,1,1,6,In-person,0.814
C06256,R005,D0497,P001,2025-03-30,4,2,1,Clinic Camp,0.995
C06257,R025,D0263,P003,2025-03-18,4,2,1,In-person,1.2
C06258,R062,D0115,P002,2025-03-04,3,1,0,In-person,0.949
C06259,R020,D0638,P006,2025-03-20,1,1,1,In-person,0.796
C06260,R004,D0276,P005,2025-03-15,3,2,2,In-person,0.978
C06261,R011,D0530,P004,2025-03-26,4,2,1,Clinic Camp,0.981
C06262,R057,D0541,P004,2025-03-13,3,1,4,In-person,1.008
C06263,R005,D0742,P001,2025-03-06,4,1,2,In-person,0.931
C06264,R029,D0828,P004,2025-03-04,4,2,2,In-person,1.052
C06265,R003,D0564,P001,2025-03-24,4,1,1,In-person,0.987
C06266,R033,D0061,P003,2025-03-08,1,2,4,In-person,0.889
C06267,R071,D0472,P006,2025-03-21,4,1,2,In-person,1.08
C06268,R046,D0736,P008,2025-03-05,4,2,4,Clinic Camp,0.976
C06269,R016,D0422,P003,2025-03-03,3,2,0,Virtual,0.945
C06270,R058,D0409,P003,2025-03-23,1,1,4,Clinic Camp,0.953
C06271,R004,D0584,P006,2025-03-11,2,1,5,In-person,0.942
C06272,R025,D0388,P008,2025-03-18,4,1,4,In-person,0.976
C06273,R012,D0361,P003,2025-03-01,4,2,1,Virtual,1.092
C06274,R014,D0412,P007,2025-03-06,1,1,4,In-person,0.778
C06275,R002,D0762,P003,2025-03-03,2,1,5,In-person,0.987
C06276,R022,D0418,P006,2025-03-09,3,2,3,Virtual,1.06
C06277,R032,D0366,P002,2025-03-09,1,2,4,In-person,0.803
C06278,R042,D0414,P003,2025-03-12,1,1,5,In-person,0.819
C06279,R056,D0621,P008,2025-03-08,3,1,3,In-person,0.937
C06280,R048,D0726,P004,2025-03-15,3,2,1,In-person,0.995
C06281,R038,D0752,P001,2025-03-28,1,2,6,In-person,0.933
C06282,R039,D0695,P007,2025-03-03,2,1,2,In-person,0.861
C06283,R007,D0661,P002,2025-03-28,3,2,2,In-person,1.01
C06284,R024,D0385,P001,2025-03-13,4,2,4,Virtual,1.024
C06285,R013,D0252,P007,2025-03-18,4,1,1,Virtual,0.901
C06286,R031,D0536,P003,2025-03-21,2,1,2,In-person,0.796
C06287,R040,D0581,P002,2025-03-23,3,1,4,Clinic Camp,0.93
C06288,R065,D0470,P008,2025-03-30,3,1,5,In-person,0.92
C06289,R051,D0177,P003,2025-03-31,1,2,0,In-person,0.888
C06290,R036,D0047,P006,2025-03-04,3,1,5,In-person,0.863
C06291,R070,D0063,P003,2025-03-13,1,1,1,In-person,0.589
C06292,R057,D0328,P005,2025-03-17,1,1,6,In-person,0.975
C06293,R065,D0617,P006,2025-03-17,2,1,6,Clinic Camp,0.823
C06294,R026,D0721,P007,2025-03-31,2,2,4,In-person,1.03
C06295,R040,D0674,P004,2025-03-21,1,1,6,In-person,0.867
C06296,R069,D0548,P005,2025-03-13,1,1,1,In-person,0.665
C06297,R009,D0035,P007,2025-03-29,3,1,3,In-person,0.893
C06298,R053,D0816,P007,2025-03-23,1,1,0,In-person,0.687
C06299,R006,D0820,P006,2025-03-25,4,2,3,In-person,1.093
C06300,R055,D0749,P004,2025-03-20,1,1,4,In-person,0.721
C06301,R018,D0369,P005,2025-03-02,3,1,3,Clinic Camp,0.89
C06302,R055,D0267,P008,2025-03-31,1,1,0,In-person,0.707
C06303,R015,D0767,P002,2025-03-23,3,1,0,In-person,0.938
C06304,R067,D0125,P006,2025-03-05,1,2,6,Clinic Camp,0.875
C06305,R059,D0687,P007,2025-03-08,2,1,1,In-person,0.72
C06306,R021,D0807,P004,2025-03-11,3,2,3,In-person,0.95
C06307,R071,D0763,P007,2025-03-08,1,1,4,In-person,0.811
C06308,R028,D0358,P004,2025-03-20,1,1,1,In-person,0.586
C06309,R023,D0737,P007,2025-03-17,3,2,2,In-person,1.072
C06310,R028,D0658,P006,2025-03-07,3,2,4,In-person,1.014
