sale_id,activity_id,rep_id,doctor_id,product_id,sale_date,month,territory,region,units_sold,revenue
S04938,C04938,R003,D0138,P004,2024-12-23,2024-12-01,Jaipur,North,37,33532.59
S04939,C04939,R068,D0443,P006,2024-12-09,2024-12-01,Bhubaneswar,East,27,13760.97
S04940,C04940,R043,D0799,P006,2024-12-15,2024-12-01,Kolkata,East,20,10495.48
S04941,C04941,R054,D0665,P007,2024-12-22,2024-12-01,Dehradun,North,21,13319.09
S04942,C04942,R012,D0648,P007,2024-12-30,2024-12-01,Goa,West,31,19842.32
S04943,C04943,R024,D0289,P008,2024-12-19,2024-12-01,Siliguri,East,21,6099.11
S04944,C04944,R046,D0463,P007,2024-12-01,2024-12-01,Guwahati,East,18,10695.5
S04945,C04945,R005,D0598,P008,2024-12-27,2024-12-01,Ludhiana,North,21,7044.35
S04946,C04946,R013,D0489,P008,2024-12-29,2024-12-01,Bengaluru,South,25,7720.73
S04947,C04947,R011,D0770,P006,2024-12-02,2024-12-01,Nagpur,West,35,18159.87
S04948,C04948,R046,D0514,P004,2024-12-13,2024-12-01,Guwahati,East,16,13587.52
S04949,C04949,R065,D0163,P003,2024-12-31,2024-12-01,Coimbatore,South,31,21153.49
S04950,C04950,R002,D0201,P005,2024-12-30,2024-12-01,Chandigarh,North,14,6452.07
S04951,C04951,R021,D0500,P007,2024-12-30,2024-12-01,Patna,East,9,5655.8
S04952,C04952,R035,D0741,P007,2024-12-31,2024-12-01,Nagpur,West,20,12440.93
S04953,C04953,R049,D0819,P005,2024-12-01,2024-12-01,North Delhi,North,37,15824.14
S04954,C04954,R002,D0628,P001,2024-12-05,2024-12-01,Chandigarh,North,27,23265.95
S04955,C04955,R071,D0404,P003,2024-12-16,2024-12-01,Ranchi,East,21,12953.66
S04956,C04956,R047,D0733,P005,2024-12-19,2024-12-01,Ranchi,East,26,13446.26
S04957,C04957,R017,D0818,P004,2024-12-13,2024-12-01,Coimbatore,South,10,7938.68
S04958,C04958,R038,D0014,P004,2024-12-09,2024-12-01,Chennai,South,52,46437.54
S04959,C04959,R057,D0277,P003,2024-12-08,2024-12-01,Ahmedabad,West,21,12884.55
S04960,C04960,R001,D0294,P001,2024-12-19,2024-12-01,North Delhi,North,27,22761.39
S04961,C04961,R030,D0559,P004,2024-12-31,2024-12-01,Dehradun,North,22,18586.88
S04962,C04962,R019,D0218,P004,2024-12-26,2024-12-01,Kolkata,East,13,10936.54
S04963,C04963,R071,D0280,P007,2024-12-06,2024-12-01,Ranchi,East,16,9776.67
S04964,C04964,R019,D0017,P001,2024-12-05,2024-12-01,Kolkata,East,50,41788.99
S04965,C04965,R042,D0020,P004,2024-12-09,2024-12-01,Vijayawada,South,29,27401.04
S04966,C04966,R070,D0392,P007,2024-12-23,2024-12-01,Guwahati,East,20,12064.14
S04967,C04967,R058,D0823,P003,2024-12-01,2024-12-01,Surat,West,37,24028.71
S04968,C04968,R039,D0208,P003,2024-12-22,2024-12-01,Hyderabad,South,30,20316.33
S04969,C04969,R032,D0257,P001,2024-12-18,2024-12-01,Pune,West,27,20998.63
S04970,C04970,R042,D0211,P005,2024-12-21,2024-12-01,Vijayawada,South,18,8313.38
S04971,C04971,R004,D0783,P007,2024-12-27,2024-12-01,Lucknow,North,28,16958.97
S04972,C04972,R023,D0516,P004,2024-12-19,2024-12-01,Ranchi,East,29,26597.8
S04973,C04973,R021,D0503,P004,2024-12-20,2024-12-01,Patna,East,10,9100.65
S04974,C04974,R035,D0203,P006,2024-12-15,2024-12-01,Nagpur,West,34,18659.07
S04975,C04975,R055,D0769,P004,2024-12-21,2024-12-01,Mumbai,West,18,15509.87
S04976,C04976,R029,D0148,P004,2024-12-12,2024-12-01,Ludhiana,North,17,14641.24
S04977,C04977,R021,D0807,P007,2024-12-03,2024-12-01,Patna,East,14,8500.42
S04978,C04978,R053,D0833,P003,2024-12-01,2024-12-01,Ludhiana,North,26,16986.49
S04979,C04979,R008,D0501,P007,2024-12-23,2024-12-01,Pune,West,19,12090.03
S04980,C04980,R024,D0713,P003,2024-12-20,2024-12-01,Siliguri,East,31,19380.85
S04981,C04981,R059,D0845,P005,2024-12-13,2024-12-01,Nagpur,West,34,16633.19
S04982,C04982,R034,D0410,P003,2024-12-24,2024-12-01,Surat,West,13,8457.97
S04983,C04983,R005,D0720,P006,2024-12-15,2024-12-01,Ludhiana,North,15,8101.85
S04984,C04984,R013,D0416,P004,2024-12-08,2024-12-01,Bengaluru,South,26,26068.67
S04985,C04985,R026,D0375,P002,2024-12-19,2024-12-01,Chandigarh,North,22,12489.74
S04986,C04986,R003,D0226,P006,2024-12-12,2024-12-01,Jaipur,North,25,13148.35
S04987,C04987,R013,D0489,P008,2024-12-31,2024-12-01,Bengaluru,South,31,10473.37
S04988,C04988,R003,D0205,P001,2024-12-23,2024-12-01,Jaipur,North,31,23824.21
S04989,C04989,R033,D0181,P005,2024-12-24,2024-12-01,Ahmedabad,West,29,13515.42
S04990,C04990,R023,D0224,P006,2024-12-22,2024-12-01,Ranchi,East,24,11828.59
S04991,C04991,R031,D0010,P006,2024-12-22,2024-12-01,Mumbai,West,47,23240.51
S04992,C04992,R004,D0781,P002,2024-12-24,2024-12-01,Lucknow,North,38,20836.42
S04993,C04993,R050,D0221,P001,2024-12-14,2024-12-01,Chandigarh,North,39,30565.58
S04994,C04994,R025,D0679,P005,2024-12-26,2024-12-01,North Delhi,North,33,15507.44
S04995,C04995,R025,D0388,P006,2024-12-02,2024-12-01,North Delhi,North,26,13348.99
S04996,C04996,R026,D0303,P003,2024-12-21,2024-12-01,Chandigarh,North,16,10410.91
S04997,C04997,R070,D0165,P003,2024-12-17,2024-12-01,Guwahati,East,30,20714.49
S04998,C04998,R005,D0735,P005,2024-12-01,2024-12-01,Ludhiana,North,25,11144.94
S04999,C04999,R015,D0387,P004,2024-12-21,2024-12-01,Hyderabad,South,12,10814.09
S05000,C05000,R047,D0340,P004,2024-12-01,2024-12-01,Ranchi,East,20,18821.41
S05001,C05001,R020,D0636,P006,2024-12-22,2024-12-01,Bhubaneswar,East,23,12146.1
S05002,C05002,R009,D0757,P008,2024-12-17,2024-12-01,Ahmedabad,West,24,7668.89
S05003,C05003,R004,D0454,P007,2024-12-19,2024-12-01,Lucknow,North,14,7773.08
S05004,C05004,R030,D0512,P001,2024-12-19,2024-12-01,Dehradun,North,11,8434.1
S05005,C05005,R055,D0768,P003,2024-12-10,2024-12-01,Mumbai,West,37,27013.99
S05006,C05006,R065,D0725,P001,2024-12-20,2024-12-01,Coimbatore,South,17,13095.51
S05007,C05007,R056,D0817,P007,2024-12-07,2024-12-01,Pune,West,26,15855.94
S05008,C05008,R014,D0078,P006,2024-12-24,2024-12-01,Chennai,South,20,10286.48
S05009,C05009,R024,D0713,P002,2024-12-03,2024-12-01,Siliguri,East,23,12685.36
S05010,C05010,R008,D0212,P007,2024-12-05,2024-12-01,Pune,West,21,12390.33
S05011,C05011,R038,D0487,P005,2024-12-22,2024-12-01,Chennai,South,30,14323.04
S05012,C05012,R028,D0454,P001,2024-12-02,2024-12-01,Lucknow,North,27,21490.44
S05013,C05013,R052,D0200,P002,2024-12-31,2024-12-01,Lucknow,North,20,9869.88
S05014,C05014,R070,D0042,P007,2024-12-01,2024-12-01,Guwahati,East,24,12777.65
S05015,C05015,R035,D0785,P003,2024-12-17,2024-12-01,Nagpur,West,34,21837.59
S05016,C05016,R043,D0772,P005,2024-12-31,2024-12-01,Kolkata,East,19,8210.86
S05017,C05017,R029,D0146,P008,2024-12-21,2024-12-01,Ludhiana,North,20,6498.98
S05018,C05018,R057,D0551,P003,2024-12-20,2024-12-01,Ahmedabad,West,25,16191.16
S05019,C05019,R015,D0114,P001,2024-12-22,2024-12-01,Hyderabad,South,32,25546.71
S05020,C05020,R025,D0552,P001,2024-12-22,2024-12-01,North Delhi,North,27,21568.82
S05021,C05021,R004,D0276,P008,2024-12-06,2024-12-01,Lucknow,North,29,8813.33
S05022,C05022,R021,D0558,P005,2024-12-10,2024-12-01,Patna,East,12,5419.46
S05023,C05023,R049,D0552,P003,2024-12-06,2024-12-01,North Delhi,North,25,16043.54
S05024,C05024,R057,D0406,P001,2024-12-07,2024-12-01,Ahmedabad,West,24,19593.34
S05025,C05025,R022,D0514,P006,2024-12-07,2024-12-01,Guwahati,East,22,11121.44
S05026,C05026,R044,D0509,P001,2024-12-20,2024-12-01,Bhubaneswar,East,17,14089.39
S05027,C05027,R066,D0020,P001,2024-12-29,2024-12-01,Vijayawada,South,36,29914.47
S05028,C05028,R023,D0498,P005,2024-12-18,2024-12-01,Ranchi,East,32,14620.23
S05029,C05029,R036,D0745,P006,2024-12-01,2024-12-01,Goa,West,38,18806.0
S05030,C05030,R041,D0470,P005,2024-12-22,2024-12-01,Coimbatore,South,14,6158.04
S05031,C05031,R041,D0130,P008,2024-12-17,2024-12-01,Coimbatore,South,25,8283.98
S05032,C05032,R037,D0015,P003,2024-12-25,2024-12-01,Bengaluru,South,28,18387.27
S05033,C05033,R005,D0241,P005,2024-12-12,2024-12-01,Ludhiana,North,31,13740.32
S05034,C05034,R069,D0669,P003,2024-12-14,2024-12-01,Patna,East,10,6896.04
S05035,C05035,R024,D0289,P003,2024-12-21,2024-12-01,Siliguri,East,17,11733.54
S05036,C05036,R028,D0783,P002,2024-12-22,2024-12-01,Lucknow,North,18,9259.04
S05037,C05037,R031,D0350,P007,2024-12-07,2024-12-01,Mumbai,West,26,16146.7
S05038,C05038,R022,D0351,P006,2024-12-19,2024-12-01,Guwahati,East,19,9975.23
S05039,C05039,R018,D0595,P006,2024-12-30,2024-12-01,Vijayawada,South,15,8300.85
S05040,C05040,R055,D0543,P002,2024-12-03,2024-12-01,Mumbai,West,29,15530.79
S05041,C05041,R040,D0065,P001,2024-12-11,2024-12-01,Kochi,South,20,15600.15
S05042,C05042,R035,D0079,P007,2024-12-17,2024-12-01,Nagpur,West,39,24576.31
S05043,C05043,R018,D0135,P006,2024-12-29,2024-12-01,Vijayawada,South,21,11389.52
S05044,C05044,R009,D0791,P001,2024-12-31,2024-12-01,Ahmedabad,West,31,24664.35
S05045,C05045,R018,D0020,P006,2024-12-19,2024-12-01,Vijayawada,South,35,18051.22
S05046,C05046,R071,D0039,P008,2024-12-17,2024-12-01,Ranchi,East,13,4043.25
S05047,C05047,R064,D0608,P007,2024-12-13,2024-12-01,Kochi,South,45,27005.82
S05048,C05048,R026,D0628,P003,2024-12-14,2024-12-01,Chandigarh,North,29,18997.42
S05049,C05049,R030,D0837,P003,2024-12-23,2024-12-01,Dehradun,North,19,12979.69
S05050,C05050,R045,D0206,P007,2024-12-17,2024-12-01,Patna,East,21,13097.43
S05051,C05051,R012,D0624,P004,2024-12-18,2024-12-01,Goa,West,32,27498.57
S05052,C05052,R005,D0120,P006,2024-12-27,2024-12-01,Ludhiana,North,27,14355.06
S05053,C05053,R013,D0416,P008,2024-12-05,2024-12-01,Bengaluru,South,17,5394.01
S05054,C05054,R032,D0171,P004,2024-12-30,2024-12-01,Pune,West,40,35324.39
S05055,C05055,R043,D0772,P005,2024-12-22,2024-12-01,Kolkata,East,26,12419.29
S05056,C05056,R039,D0332,P004,2024-12-19,2024-12-01,Hyderabad,South,17,15805.37
S05057,C05057,R043,D0175,P005,2024-12-18,2024-12-01,Kolkata,East,16,7487.29
S05058,C05058,R057,D0841,P001,2024-12-18,2024-12-01,Ahmedabad,West,15,12794.86
S05059,C05059,R030,D0060,P008,2024-12-18,2024-12-01,Dehradun,North,28,8120.1
S05060,C05060,R036,D0759,P005,2024-12-11,2024-12-01,Goa,West,18,8679.78
S05061,C05061,R002,D0375,P002,2024-12-23,2024-12-01,Chandigarh,North,20,10260.34
S05062,C05062,R002,D0664,P005,2024-12-08,2024-12-01,Chandigarh,North,21,9651.84
S05063,C05063,R016,D0331,P004,2024-12-21,2024-12-01,Kochi,South,17,15148.54
S05064,C05064,R010,D0724,P007,2024-12-17,2024-12-01,Surat,West,23,13995.23
S05065,C05065,R020,D0443,P007,2024-12-12,2024-12-01,Bhubaneswar,East,30,17474.13
S05066,C05066,R028,D0297,P004,2024-12-25,2024-12-01,Lucknow,North,29,24068.59
S05067,C05067,R067,D0399,P006,2024-12-10,2024-12-01,Kolkata,East,20,9223.8
S05068,C05068,R015,D0208,P001,2024-12-21,2024-12-01,Hyderabad,South,24,18533.5
S05069,C05069,R033,D0277,P008,2024-12-08,2024-12-01,Ahmedabad,West,30,9668.96
S05070,C05070,R033,D0123,P005,2024-12-07,2024-12-01,Ahmedabad,West,23,10898.98
S05071,C05071,R050,D0352,P006,2024-12-18,2024-12-01,Chandigarh,North,15,8097.53
S05072,C05072,R064,D0422,P006,2024-12-31,2024-12-01,Kochi,South,25,13291.2
S05073,C05073,R022,D0301,P003,2024-12-10,2024-12-01,Guwahati,East,13,9007.56
S05074,C05074,R061,D0839,P006,2024-12-04,2024-12-01,Bengaluru,South,33,15995.22
S05075,C05075,R003,D0088,P004,2024-12-04,2024-12-01,Jaipur,North,29,27246.15
S05076,C05076,R033,D0835,P006,2024-12-16,2024-12-01,Ahmedabad,West,28,14553.4
S05077,C05077,R003,D0716,P001,2024-12-25,2024-12-01,Jaipur,North,35,25538.37
S05078,C05078,R056,D0106,P002,2024-12-23,2024-12-01,Pune,West,35,19920.12
S05079,C05079,R041,D0561,P008,2024-12-07,2024-12-01,Coimbatore,South,19,5814.48
S05080,C05080,R020,D0315,P006,2024-12-26,2024-12-01,Bhubaneswar,East,20,9676.08
S05081,C05081,R007,D0023,P002,2024-12-06,2024-12-01,Mumbai,West,45,26184.72
S05082,C05082,R032,D0659,P002,2024-12-18,2024-12-01,Pune,West,25,13667.34
S05083,C05083,R044,D0193,P005,2024-12-27,2024-12-01,Bhubaneswar,East,17,7415.61
S05084,C05084,R042,D0229,P001,2024-12-26,2024-12-01,Vijayawada,South,30,22780.6
S05085,C05085,R009,D0121,P004,2024-12-22,2024-12-01,Ahmedabad,West,33,30935.96
S05086,C05086,R064,D0105,P003,2024-12-11,2024-12-01,Kochi,South,42,26067.25
S05087,C05087,R021,D0009,P002,2024-12-24,2024-12-01,Patna,East,13,6973.18
S05088,C05088,R048,D0620,P003,2024-12-12,2024-12-01,Siliguri,East,25,16389.48
S05089,C05089,R041,D0046,P003,2024-12-11,2024-12-01,Coimbatore,South,23,17252.55
S05090,C05090,R006,D0649,P001,2024-12-17,2024-12-01,Dehradun,North,21,15192.82
S05091,C05091,R053,D0137,P006,2024-12-20,2024-12-01,Ludhiana,North,27,12800.44
S05092,C05092,R008,D0705,P003,2024-12-07,2024-12-01,Pune,West,34,21812.72
S05093,C05093,R053,D0742,P001,2024-12-29,2024-12-01,Ludhiana,North,19,14351.6
S05094,C05094,R045,D0500,P001,2024-12-27,2024-12-01,Patna,East,13,10161.73
S05095,C05095,R070,D0654,P008,2024-12-09,2024-12-01,Guwahati,East,40,12503.23
S05096,C05096,R065,D0384,P001,2024-12-08,2024-12-01,Coimbatore,South,23,18706.65
S05097,C05097,R063,D0695,P008,2024-12-03,2024-12-01,Hyderabad,South,25,8038.3
S05098,C05098,R062,D0190,P002,2024-12-13,2024-12-01,Chennai,South,23,11825.33
S05099,C05099,R050,D0628,P001,2024-12-06,2024-12-01,Chandigarh,North,34,26215.45
S05100,C05100,R069,D0801,P005,2024-12-29,2024-12-01,Patna,East,28,12711.33
S05101,C05101,R055,D0651,P007,2024-12-28,2024-12-01,Mumbai,West,38,24515.49
S05102,C05102,R062,D0198,P001,2024-12-26,2024-12-01,Chennai,South,30,24422.78
S05103,C05103,R068,D0646,P003,2024-12-09,2024-12-01,Bhubaneswar,East,17,11625.51
S05104,C05104,R026,D0790,P007,2024-12-22,2024-12-01,Chandigarh,North,36,21172.08
S05105,C05105,R033,D0811,P001,2024-12-16,2024-12-01,Ahmedabad,West,39,30910.8
S05106,C05106,R001,D0666,P002,2024-12-09,2024-12-01,North Delhi,North,13,6619.25
S05107,C05107,R014,D0602,P003,2024-12-17,2024-12-01,Chennai,South,31,21137.68
S05108,C05108,R069,D0669,P007,2024-12-06,2024-12-01,Patna,East,18,11653.2
S05109,C05109,R064,D0592,P007,2024-12-30,2024-12-01,Kochi,South,38,20772.92
S05110,C05110,R049,D0094,P006,2024-12-06,2024-12-01,North Delhi,North,34,17275.78
S05111,C05111,R051,D0690,P006,2024-12-10,2024-12-01,Jaipur,North,26,13210.2
S05112,C05112,R037,D0087,P001,2024-12-07,2024-12-01,Bengaluru,South,10,8159.57
S05113,C05113,R015,D0415,P002,2024-12-17,2024-12-01,Hyderabad,South,38,19930.47
S05114,C05114,R023,D0284,P008,2024-12-21,2024-12-01,Ranchi,East,23,7143.41
S05115,C05115,R061,D0117,P006,2024-12-30,2024-12-01,Bengaluru,South,35,18009.52
S05116,C05116,R056,D0265,P002,2024-12-13,2024-12-01,Pune,West,38,21163.18
S05117,C05117,R055,D0144,P006,2024-12-07,2024-12-01,Mumbai,West,34,17535.35
S05118,C05118,R058,D0295,P006,2024-12-01,2024-12-01,Surat,West,29,15456.18
S05119,C05119,R011,D0397,P006,2024-12-19,2024-12-01,Nagpur,West,18,9505.34
S05120,C05120,R050,D0329,P008,2024-12-31,2024-12-01,Chandigarh,North,29,9049.35
S05121,C05121,R025,D0089,P005,2024-12-02,2024-12-01,North Delhi,North,30,13830.39
S05122,C05122,R016,D0529,P001,2024-12-31,2024-12-01,Kochi,South,18,14440.27
S05123,C05123,R018,D0100,P007,2024-12-09,2024-12-01,Vijayawada,South,20,11729.65
S05124,C05124,R063,D0764,P001,2024-12-29,2024-12-01,Hyderabad,South,51,38470.91
S05125,C05125,R036,D0047,P006,2024-12-03,2024-12-01,Goa,West,42,19880.69
S05126,C05126,R006,D0059,P007,2024-12-28,2024-12-01,Dehradun,North,40,25866.89
S05127,C05127,R025,D0259,P002,2024-12-11,2024-12-01,North Delhi,North,12,7189.72
S05128,C05128,R047,D0322,P007,2024-12-09,2024-12-01,Ranchi,East,36,21241.79
S05129,C05129,R028,D0783,P007,2024-12-07,2024-12-01,Lucknow,North,24,15078.44
S05130,C05130,R006,D0532,P006,2024-12-05,2024-12-01,Dehradun,North,23,12476.41
S05131,C05131,R028,D0286,P003,2024-12-25,2024-12-01,Lucknow,North,14,8711.79
S05132,C05132,R043,D0712,P002,2024-12-03,2024-12-01,Kolkata,East,16,8801.02
S05133,C05133,R015,D0183,P006,2024-12-15,2024-12-01,Hyderabad,South,42,22868.74
S05134,C05134,R064,D0746,P002,2024-12-30,2024-12-01,Kochi,South,36,19209.82
S05135,C05135,R008,D0419,P006,2024-12-13,2024-12-01,Pune,West,28,14243.65
S05136,C05136,R038,D0288,P002,2024-12-26,2024-12-01,Chennai,South,45,26015.35
S05137,C05137,R052,D0276,P003,2024-12-22,2024-12-01,Lucknow,North,37,23941.44
S05138,C05138,R034,D0016,P005,2024-12-25,2024-12-01,Surat,West,16,7160.64
S05139,C05139,R038,D0549,P002,2024-12-30,2024-12-01,Chennai,South,27,14469.66
S05140,C05140,R068,D0556,P007,2024-12-04,2024-12-01,Bhubaneswar,East,11,7332.65
S05141,C05141,R063,D0533,P006,2024-12-10,2024-12-01,Hyderabad,South,26,13813.42
S05142,C05142,R061,D0489,P001,2024-12-10,2024-12-01,Bengaluru,South,37,29692.98
S05143,C05143,R016,D0065,P007,2024-12-03,2024-12-01,Kochi,South,15,9409.29
S05144,C05144,R021,D0740,P006,2024-12-04,2024-12-01,Patna,East,44,21234.45
S05145,C05145,R063,D0387,P007,2024-12-04,2024-12-01,Hyderabad,South,17,10684.68
S05146,C05146,R045,D0518,P005,2024-12-30,2024-12-01,Patna,East,22,9929.72
S05147,C05147,R052,D0027,P006,2024-12-27,2024-12-01,Lucknow,North,18,9115.7
S05148,C05148,R071,D0583,P004,2024-12-19,2024-12-01,Ranchi,East,39,34377.96
S05149,C05149,R012,D0624,P002,2024-12-27,2024-12-01,Goa,West,19,10773.56
S05150,C05150,R044,D0355,P002,2024-12-11,2024-12-01,Bhubaneswar,East,27,15958.59
S05151,C05151,R054,D0812,P003,2024-12-15,2024-12-01,Dehradun,North,26,16430.38
S05152,C05152,R002,D0662,P003,2024-12-28,2024-12-01,Chandigarh,North,12,8369.85
S05153,C05153,R067,D0772,P007,2024-12-05,2024-12-01,Kolkata,East,21,12758.43
S05154,C05154,R072,D0612,P005,2024-12-05,2024-12-01,Siliguri,East,20,9596.39
S05155,C05155,R040,D0237,P004,2024-12-17,2024-12-01,Kochi,South,32,29055.31
S05156,C05156,R019,D0799,P006,2024-12-08,2024-12-01,Kolkata,East,19,9443.08
S05157,C05157,R056,D0623,P006,2024-12-21,2024-12-01,Pune,West,30,14898.54
S05158,C05158,R062,D0115,P008,2024-12-20,2024-12-01,Chennai,South,23,7320.63
S05159,C05159,R045,D0669,P003,2024-12-11,2024-12-01,Patna,East,9,6078.68
S05160,C05160,R034,D0295,P002,2024-12-04,2024-12-01,Surat,West,32,17803.08
S05161,C05161,R048,D0620,P001,2024-12-03,2024-12-01,Siliguri,East,34,30604.08
S05162,C05162,R042,D0100,P002,2024-12-14,2024-12-01,Vijayawada,South,21,11712.4
S05163,C05163,R027,D0192,P005,2024-12-10,2024-12-01,Jaipur,North,33,14280.77
S05164,C05164,R048,D0305,P007,2024-12-02,2024-12-01,Siliguri,East,14,9125.79
S05165,C05165,R044,D0443,P005,2024-12-22,2024-12-01,Bhubaneswar,East,18,8574.32
S05166,C05166,R001,D0573,P008,2024-12-30,2024-12-01,North Delhi,North,19,6065.65
S05167,C05167,R049,D0157,P006,2024-12-31,2024-12-01,North Delhi,North,22,10663.31
S05168,C05168,R014,D0597,P008,2024-12-04,2024-12-01,Chennai,South,15,4761.0
S05169,C05169,R063,D0004,P003,2024-12-06,2024-12-01,Hyderabad,South,19,13347.17
S05170,C05170,R028,D0278,P003,2024-12-14,2024-12-01,Lucknow,North,28,19048.66
S05171,C05171,R058,D0484,P007,2024-12-29,2024-12-01,Surat,West,19,12444.17
S05172,C05172,R007,D0343,P006,2024-12-18,2024-12-01,Mumbai,West,22,12017.13
S05173,C05173,R007,D0456,P004,2024-12-15,2024-12-01,Mumbai,West,20,18087.23
S05174,C05174,R060,D0539,P008,2024-12-29,2024-12-01,Goa,West,26,7058.4
S05175,C05175,R009,D0214,P007,2024-12-21,2024-12-01,Ahmedabad,West,35,20510.87
S05176,C05176,R061,D0827,P003,2024-12-31,2024-12-01,Bengaluru,South,34,20840.72
S05177,C05177,R039,D0764,P005,2024-12-27,2024-12-01,Hyderabad,South,39,19315.63
S05178,C05178,R067,D0797,P004,2024-12-31,2024-12-01,Kolkata,East,12,11016.52
S05179,C05179,R058,D0353,P004,2024-12-18,2024-12-01,Surat,West,22,19481.13
S05180,C05180,R001,D0294,P007,2024-12-12,2024-12-01,North Delhi,North,14,8366.52
S05181,C05181,R014,D0786,P006,2024-12-02,2024-12-01,Chennai,South,21,11351.72
S05182,C05182,R047,D0578,P001,2024-12-23,2024-12-01,Ranchi,East,18,13489.09
S05183,C05183,R039,D0695,P005,2024-12-09,2024-12-01,Hyderabad,South,13,5628.07
S05184,C05184,R054,D0167,P006,2024-12-01,2024-12-01,Dehradun,North,17,8122.45
S05185,C05185,R051,D0716,P005,2025-01-25,2025-01-01,Jaipur,North,19,8836.43
S05186,C05186,R056,D0480,P003,2025-01-14,2025-01-01,Pune,West,12,7641.8
S05187,C05187,R029,D0720,P006,2025-01-18,2025-01-01,Ludhiana,North,15,8074.3
S05188,C05188,R042,D0645,P008,2025-01-25,2025-01-01,Vijayawada,South,22,7073.35
S05189,C05189,R061,D0036,P001,2025-01-11,2025-01-01,Bengaluru,South,15,10941.24
S05190,C05190,R008,D0170,P005,2025-01-26,2025-01-01,Pune,West,13,5936.02
S05191,C05191,R052,D0045,P008,2025-01-19,2025-01-01,Lucknow,North,18,5504.57
S05192,C05192,R072,D0520,P004,2025-01-18,2025-01-01,Siliguri,East,9,7993.38
S05193,C05193,R011,D0770,P003,2025-01-09,2025-01-01,Nagpur,West,21,14671.34
S05194,C05194,R029,D0013,P002,2025-01-25,2025-01-01,Ludhiana,North,14,7530.89
S05195,C05195,R048,D0097,P002,2025-01-08,2025-01-01,Siliguri,East,29,15195.85
S05196,C05196,R017,D0470,P004,2025-01-20,2025-01-01,Coimbatore,South,8,7303.8
S05197,C05197,R026,D0326,P007,2025-01-26,2025-01-01,Chandigarh,North,19,11383.58
S05198,C05198,R043,D0041,P002,2025-01-04,2025-01-01,Kolkata,East,11,6119.39
S05199,C05199,R045,D0499,P002,2025-01-13,2025-01-01,Patna,East,13,7159.04
S05200,C05200,R025,D0792,P008,2025-01-22,2025-01-01,North Delhi,North,13,3954.81
S05201,C05201,R049,D0133,P008,2025-01-09,2025-01-01,North Delhi,North,25,7501.42
S05202,C05202,R063,D0004,P002,2025-01-01,2025-01-01,Hyderabad,South,20,10635.42
S05203,C05203,R068,D0315,P004,2025-01-13,2025-01-01,Bhubaneswar,East,15,13667.06
S05204,C05204,R068,D0314,P004,2025-01-16,2025-01-01,Bhubaneswar,East,18,17456.82
S05205,C05205,R026,D0333,P003,2025-01-29,2025-01-01,Chandigarh,North,19,11868.8
S05206,C05206,R055,D0154,P002,2025-01-26,2025-01-01,Mumbai,West,14,7201.17
S05207,C05207,R006,D0338,P001,2025-01-06,2025-01-01,Dehradun,North,18,14763.2
S05208,C05208,R056,D0171,P005,2025-01-09,2025-01-01,Pune,West,21,9777.25
S05209,C05209,R047,D0519,P001,2025-01-06,2025-01-01,Ranchi,East,10,7748.77
S05210,C05210,R025,D0440,P005,2025-01-29,2025-01-01,North Delhi,North,29,13819.64
S05211,C05211,R045,D0009,P001,2025-01-11,2025-01-01,Patna,East,12,9962.59
S05212,C05212,R020,D0086,P002,2025-01-28,2025-01-01,Bhubaneswar,East,17,9677.43
S05213,C05213,R007,D0461,P001,2025-01-02,2025-01-01,Mumbai,West,18,13579.01
S05214,C05214,R066,D0414,P004,2025-01-18,2025-01-01,Vijayawada,South,32,29170.16
S05215,C05215,R047,D0116,P003,2025-01-03,2025-01-01,Ranchi,East,24,16771.76
S05216,C05216,R004,D0278,P003,2025-01-18,2025-01-01,Lucknow,North,19,12387.17
S05217,C05217,R025,D0573,P003,2025-01-01,2025-01-01,North Delhi,North,18,12129.19
S05218,C05218,R062,D0412,P008,2025-01-05,2025-01-01,Chennai,South,23,7161.14
S05219,C05219,R020,D0193,P004,2025-01-05,2025-01-01,Bhubaneswar,East,16,13594.45
S05220,C05220,R024,D0312,P007,2025-01-22,2025-01-01,Siliguri,East,15,9361.1
S05221,C05221,R072,D0147,P002,2025-01-20,2025-01-01,Siliguri,East,20,11324.39
S05222,C05222,R022,D0802,P004,2025-01-18,2025-01-01,Guwahati,East,13,12039.78
